no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
1,1,28,Y(Y),6,N,Y,0.3071,0.8684,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
2,2,20,Y(Y),6,N,Y,0.4423,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
3,3,19,Y(Y),6,N,Y,0.4269,0.9736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
4,4,18,Y(Y),5,N,Y,0.4038,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
5,5,17,Y(Y),6,N,N,0.4071,0.5,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
6,6,16,Y(Y),6,N,N,0.4461,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
7,7,15,Y(Y),6,N,Y,0.4423,0.9736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
8,8,15,Y(Y),6,N,Y,0.3892,0.9736,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
9,9,14,Y(Y),6,N,Y,0.373,0.8157,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
10,10,13,Y(Y),6,N,Y,0.4071,0.9473,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
11,11,10,Y(Y),6,N,Y,0.4785,0.6315,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
12,12,9,Y(Y),6,N,Y,0.4321,0.9736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
13,13,8,Y(Y),6,N,Y,0.425,0.8684,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
14,14,8,Y(Y),6,N,Y,0.3857,0.8157,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
15,15,6,Y(Y),6,N,Y,0.5857,0.4736,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
16,16,5,Y(Y),6,N,Y,0.325,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
17,17,4,Y(Y),6,N,Y,0.6571,0.8684,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
18,18,4,Y(Y),6,N,Y,0.4857,0.9736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
19,19,4,Y(Y),6,N,Y,0.3964,0.8684,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
20,20,3,Y(Y),6,N,Y,0.7142,0.9473,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
21,21,3,Y(Y),6,N,Y,0.5392,0.7105,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
22,22,3,Y(Y),6,N,Y,0.3678,0.9736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
23,23,2,Y(Y),6,N,Y,0.5642,0.8157,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
24,24,1,Y(Y),6,N,Y,0.6142,0.7894,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
25,25,1,Y(Y),6,N,Y,0.4423,0.8157,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
26,26,1,Y(Y),6,N,Y,0.4346,0.8157,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
27,27,1,Y(Y),6,N,Y,0.3807,0.9736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
28,28,1,Y(Y),6,N,Y,0.373,0.8157,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2023,2
