no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
1,1,36,Y(N),6,N,Y,0.6746,0.5277,3,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
2,2,36,Y(N),6,N,Y,0.6428,1,3,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
3,3,36,Y(Y),6,N,Y,0.2923,0.8947,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
4,4,36,N(N),6,Y,Y,1,0.8333,4,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
5,5,36,N(N),6,N,Y,0.6296,0.9473,3,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
6,6,36,N(N),6,N,Y,0.5111,0.7631,3,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
7,7,36,N(N),6,N,Y,0.3259,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
8,8,36,N(N),6,N,Y,0.3153,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
9,9,32,Y(N),6,Y,Y,0.9307,1,4,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
10,10,32,N(N),6,N,Y,0.6746,1,3,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
11,11,31,N(N),6,N,Y,0.3407,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
12,12,30,N(N),6,N,Y,0.4603,0.9722,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
13,13,30,N(N),6,N,Y,0.1592,0.9736,3,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
14,14,27,N(N),6,N,Y,0.3333,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
15,15,25,Y(Y),6,N,Y,0.2807,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
16,16,25,N(N),6,N,Y,0.2817,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
17,17,24,Y(N),6,N,Y,0.8111,1,4,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
18,18,24,N(N),3,N,Y,0.5753,1,2,,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
19,19,22,N(N),6,N,Y,0.4523,0.8888,2,,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
20,20,22,N(N),6,N,Y,0.2888,1,2,,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
21,21,22,N(N),6,N,Y,0.237,0.7368,2,,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
22,22,21,Y(Y),6,N,Y,0.2615,0.6842,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
23,23,21,Y(Y),6,N,Y,0.2538,0.6842,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
24,24,21,N(N),6,Y,Y,1,1,4,,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
25,25,20,Y(N),6,N,Y,0.6769,1,3,,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
26,26,20,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
27,27,20,Y(Y),6,N,N,0.823,1,4,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
28,28,20,Y(Y),4,N,Y,0.3153,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
29,29,20,N(N),6,N,N,0.9761,0.6666,4,,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
30,30,19,Y(Y),5,N,Y,0.2846,0.8947,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
31,31,18,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
32,32,18,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
33,33,17,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
34,34,17,Y(Y),6,N,Y,0.1769,0.1578,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
35,35,12,Y(N),6,N,Y,0.4333,0.9736,2,,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
36,36,12,Y(Y),6,N,Y,0.3,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
37,37,11,Y(Y),6,N,Y,0.5615,0.9736,3,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
38,38,11,Y(Y),6,N,Y,0.3961,0.9736,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
39,39,11,Y(Y),6,N,Y,0.2692,0.8947,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
40,40,11,Y(Y),6,N,Y,0.2384,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
41,41,11,N(N),6,Y,Y,1,0.6315,4,,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
42,42,10,Y(Y),6,N,Y,0.3846,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
43,43,10,Y(Y),6,N,Y,0.3769,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
44,44,10,Y(Y),6,N,Y,0.323,1,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
45,45,10,Y(Y),6,N,Y,0.3076,0.8947,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
46,46,10,Y(Y),6,N,Y,0.2807,0.8947,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
47,47,10,Y(Y),6,N,Y,0.2769,0.8684,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
48,48,10,Y(Y),6,N,Y,0.2692,0.9473,2,Y,N,CAS2103-03,자료구조 (DATA STRUCTURE),2026,1
