no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
1,0,12,Y(Y),6,Y,N,0.9857,1,4,Y,Y,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
2,1,36,Y(Y),6,N,Y,0.3346,0.8157,2,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
3,2,36,N(N),6,Y,Y,0.7619,0.3333,4,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
4,3,36,N(N),6,N,Y,0.6944,1,3,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
5,4,36,N(N),6,N,Y,0.45,0.9736,2,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
6,5,36,N(N),6,N,Y,0.3174,1,2,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
7,6,32,N(N),6,N,Y,0.7738,1,3,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
8,7,31,Y(Y),6,N,Y,0.35,0.8157,2,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
9,8,30,Y(Y),6,N,Y,0.7,0.921,3,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
10,9,30,Y(Y),6,N,Y,0.3038,1,2,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
11,10,29,Y(Y),6,N,Y,0.2538,0.9473,2,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
12,11,29,N(N),6,N,N,0.4461,0.9736,2,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
13,12,28,N(N),6,N,Y,0.7142,0.8611,3,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
14,13,22,Y(Y),6,N,Y,0.3884,0.9736,2,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,2,송도경,송도경,"월8/수14,15",95.0,76.0,9.48,104.0
