no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
1,1,24,Y(Y),4,Y,N,0.9142,0.1578,4,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
2,2,21,Y(Y),6,N,Y,0.6964,0.9473,4,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
3,3,10,Y(Y),6,N,N,0.5538,1,3,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
4,4,3,Y(Y),6,N,Y,0.773,0.9736,4,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
5,5,3,Y(Y),6,N,Y,0.55,1,3,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
6,6,2,Y(Y),6,N,Y,0.2769,0.8421,2,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
7,7,1,Y(Y),6,Y,N,0.95,0.9473,4,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
8,8,1,Y(Y),6,N,Y,0.8642,1,4,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
9,9,1,Y(Y),6,N,Y,0.7678,1,3,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
10,10,1,Y(Y),6,N,Y,0.5571,1,3,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
11,11,1,Y(Y),6,N,Y,0.3961,1,2,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
12,12,1,Y(Y),6,N,Y,0.2571,0.8421,2,Y,N,MAT2011-03,MAT2011-03,LINEAR ALGEBRA AND ITS APPLICATIONS,2024,1,안수형,안수형,"화3,4,목2",80.0,80.0,5.75,12.0
